reduced_formula,group_size,target_mean,target_std,target_min,target_max,n_unique_elements_mean
VIrSO2,2,1.1099999999999999,0.21213203435596437,0.96,1.26,4.0
VMoN2O,2,0.78,0.22627416997969513,0.62,0.94,4.0
VMoN3,2,1.17,0.0989949493661165,1.1,1.24,3.0
VMoNO2,2,0.87,0.12727922061357852,0.78,0.96,4.0
VMoNOF,2,1.0,0.028284271247461926,0.98,1.02,5.0
VMoO2F,2,0.86,0.028284271247461926,0.84,0.88,4.0
VMoO3,2,0.71,0.07071067811865478,0.66,0.76,3.0
VMoSO2,2,0.6699999999999999,0.07071067811865478,0.62,0.72,4.0
VNiN2O,2,0.8900000000000001,0.32526911934581193,0.66,1.12,4.0
VNiN3,2,1.57,0.07071067811865482,1.52,1.62,3.0
VNiNO2,2,0.78,0.33941125496954283,0.54,1.02,4.0
VNiNOF,2,1.15,0.18384776310850245,1.02,1.28,5.0
VNiO2F,2,0.91,0.18384776310850237,0.78,1.04,4.0
VNiO3,2,0.76,0.05656854249492385,0.72,0.8,3.0
VNiSO2,2,0.72,0.31112698372208086,0.5,0.94,4.0
VOsN2O,2,1.02,0.45254833995939053,0.7,1.34,4.0
VOsN3,2,1.62,0.3394112549695429,1.38,1.86,3.0
VOsNO2,2,1.4700000000000002,0.1838477631085023,1.34,1.6,4.0
VOsNOF,2,1.5,0.19798989873223316,1.36,1.64,5.0
VOsO2F,2,1.43,0.014142135623730963,1.42,1.44,4.0
VOsO3,2,1.34,0.33941125496954283,1.1,1.58,3.0
VOsSO2,2,1.0,0.08485281374238578,0.94,1.06,4.0
VPbN2O,2,1.09,0.6081118318204308,0.66,1.52,4.0
VPbN3,2,1.76,1.1313708498984762,0.96,2.56,3.0
VPbNO2,2,1.1199999999999999,1.0748023074035522,0.36,1.88,4.0
VPbNOF,2,1.21,1.2020815280171309,0.36,2.06,5.0
VPbO2F,2,0.7100000000000001,0.8909545442950499,0.08,1.34,4.0
VPbO3,2,0.75,1.0040916292848974,0.04,1.46,3.0
VPbSO2,2,0.74,0.5656854249492379,0.34,1.14,4.0
VPdN2O,2,1.14,0.42426406871192845,0.84,1.44,4.0
VPdN3,2,1.75,0.5232590180780453,1.38,2.12,3.0
VPdNO2,2,1.26,0.7919595949289333,0.7,1.82,4.0
VPdNOF,2,1.31,0.5798275605729689,0.9,1.72,5.0
VPdO2F,2,1.24,0.8768124086713189,0.62,1.86,4.0
VPdO3,2,0.9199999999999999,0.42426406871192857,0.62,1.22,3.0
VPdSO2,2,1.01,0.4101219330881976,0.72,1.3,4.0
VPtN2O,2,1.17,0.38183766184073564,0.9,1.44,4.0
VPtN3,2,1.8,0.28284271247461895,1.6,2.0,3.0
VPtNO2,2,1.1199999999999999,0.3959797974644666,0.84,1.4,4.0
VPtNOF,2,1.51,0.4101219330881976,1.22,1.8,5.0
VPtO2F,2,1.22,0.33941125496954283,0.98,1.46,4.0
VPtO3,2,1.1800000000000002,0.16970562748477133,1.06,1.3,3.0
VPtSO2,2,1.12,0.28284271247461906,0.92,1.32,4.0
VReN2O,2,0.69,0.2404163056034262,0.52,0.86,4.0
VReN3,2,1.32,0.565685424949238,0.92,1.72,3.0
VReNO2,2,1.16,0.42426406871192845,0.86,1.46,4.0
VReNOF,2,1.33,0.24041630560342614,1.16,1.5,5.0
VReO2F,2,1.28,0.08485281374238578,1.22,1.34,4.0
VReO3,2,1.04,0.3111269837220809,0.82,1.26,3.0
VReSO2,2,0.8500000000000001,0.0707106781186547,0.8,0.9,4.0
VRhN2O,2,1.01,0.26870057685088805,0.82,1.2,4.0
VRhN3,2,1.65,0.26870057685088805,1.46,1.84,3.0
VRhNO2,2,0.98,0.28284271247461895,0.78,1.18,4.0
VRhNOF,2,1.32,0.33941125496954283,1.08,1.56,5.0
VRhO2F,2,1.29,0.6646803743153548,0.82,1.76,4.0
VRhO3,2,0.94,0.14142135623730953,0.84,1.04,3.0
VRhSO2,2,0.95,0.2969848480983499,0.74,1.16,4.0
VRuN2O,2,1.09,0.5798275605729689,0.68,1.5,4.0
VRuN3,2,1.56,0.05656854249492385,1.52,1.6,3.0
VRuNO2,2,1.3900000000000001,0.32526911934581204,1.16,1.62,4.0
VRuNOF,2,1.45,0.4101219330881976,1.16,1.74,5.0
VRuO2F,2,1.1600000000000001,0.28284271247461906,0.96,1.36,4.0
VRuO3,2,1.08,0.28284271247461906,0.88,1.28,3.0
VRuSO2,2,0.9199999999999999,0.31112698372208086,0.7,1.14,4.0
VSbN2O,2,0.72,0.31112698372208086,0.5,0.94,4.0
VSbN3,2,1.37,0.4384062043356593,1.06,1.68,3.0
VSbNO2,2,0.8899999999999999,0.3818376618407356,0.62,1.16,4.0
VSbNOF,2,1.0,0.42426406871192857,0.7,1.3,5.0
VSbO2F,2,1.03,0.7212489168102785,0.52,1.54,4.0
VSbO3,2,0.62,0.5091168824543142,0.26,0.98,3.0
VSbSO2,2,0.8300000000000001,0.4101219330881976,0.54,1.12,4.0
VSiN2O,2,0.84,0.16970562748477142,0.72,0.96,4.0
VSiN3,2,1.44,0.4525483399593904,1.12,1.76,3.0
VSiNO2,2,0.9199999999999999,0.11313708498984766,0.84,1.0,4.0
VSiNOF,2,1.17,0.2404163056034263,1.0,1.34,5.0
VSiO2F,2,1.12,0.02828427124746169,1.1,1.14,4.0
VSiO3,2,0.8200000000000001,0.36769552621700474,0.56,1.08,3.0
VSiSO2,2,1.1400000000000001,0.02828427124746169,1.12,1.16,4.0
VSnN2O,2,0.8,0.3111269837220809,0.58,1.02,4.0
VSnN3,2,1.58,0.7919595949289333,1.02,2.14,3.0
VSnNO2,2,0.61,0.2404163056034262,0.44,0.78,4.0
VSnNOF,2,0.7799999999999999,0.5091168824543142,0.42,1.14,5.0
VSnO2F,2,0.55,0.5232590180780452,0.18,0.92,4.0
VSnO3,2,0.33,0.29698484809834996,0.12,0.54,3.0
VSnSO2,2,0.62,0.31112698372208086,0.4,0.84,4.0
VTeN2O,2,0.9199999999999999,0.3676955262170047,0.66,1.18,4.0
VTeN3,2,1.57,0.3252691193458118,1.34,1.8,3.0
VTeNO2,2,1.22,0.36769552621700474,0.96,1.48,4.0
VTeNOF,2,1.1,0.22627416997969532,0.94,1.26,5.0
VTeO2F,2,1.03,0.3818376618407357,0.76,1.3,4.0
VTeO3,2,0.94,0.4525483399593905,0.62,1.26,3.0
VTeSO2,2,1.04,0.36769552621700474,0.78,1.3,4.0
VWN2O,2,1.06,0.42426406871192857,0.76,1.36,4.0
VWN3,2,1.16,0.36769552621700463,0.9,1.42,3.0
VWNO2,2,0.99,0.4384062043356594,0.68,1.3,4.0
VWNOF,2,1.2,0.31112698372208086,0.98,1.42,5.0
VWO2F,2,1.12,0.22627416997969532,0.96,1.28,4.0
VWO3,2,0.71,0.12727922061357855,0.62,0.8,3.0
VWSO2,2,0.78,0.16970562748477142,0.66,0.9,4.0
VZnN2O,2,1.14,0.42426406871192845,0.84,1.44,4.0
VZnN3,2,1.75,0.5798275605729689,1.34,2.16,3.0
VZnNO2,2,1.05,0.7778174593052023,0.5,1.6,4.0
VZnNOF,2,1.1,0.48083261120685217,0.76,1.44,5.0
VZnO2F,2,0.7,0.42426406871192857,0.4,1.0,4.0
VZnO3,2,0.53,0.4666904755831213,0.2,0.86,3.0
VZnSO2,2,1.07,0.7495331880577404,0.54,1.6,4.0
WAuN2O,2,1.34,0.7353910524340096,0.82,1.86,4.0
WAuN3,2,1.42,0.6505382386916236,0.96,1.88,3.0
WAuNO2,2,1.33,0.8343860018001261,0.74,1.92,4.0
WAuNOF,2,1.6,1.2162236636408617,0.74,2.46,5.0
WAuO2F,2,1.5299999999999998,1.1737972567696688,0.7,2.36,4.0
WAuO3,2,1.23,0.89095454429505,0.6,1.86,3.0
WAuSO2,2,1.6400000000000001,1.2162236636408617,0.78,2.5,4.0
YAgN2O,2,1.9,0.14142135623730956,1.8,2.0,4.0
YAgN3,2,2.05,0.0989949493661169,1.98,2.12,3.0
YAgNO2,2,1.73,0.04242640687119289,1.7,1.76,4.0
YAgNOF,2,1.55,0.268700576850888,1.36,1.74,5.0
YAgO2F,2,1.19,0.4384062043356595,0.88,1.5,4.0
YAgO3,2,1.38,0.08485281374238554,1.32,1.44,3.0
YAgSO2,2,1.13,0.3818376618407356,0.86,1.4,4.0
YAlN2O,2,1.25,0.5798275605729689,0.84,1.66,4.0
YAlN3,2,1.75,1.0889444430272832,0.98,2.52,3.0
YAlNO2,2,1.3800000000000001,1.1313708498984762,0.58,2.18,4.0
YAlNOF,2,1.1099999999999999,0.8343860018001261,0.52,1.7,5.0
YAlO2F,2,0.9099999999999999,0.4384062043356595,0.6,1.22,4.0
YAlO3,2,0.69,0.7778174593052023,0.14,1.24,3.0
YAlSO2,2,0.98,0.5091168824543143,0.62,1.34,4.0
YAsN2O,2,1.54,0.876812408671319,0.92,2.16,4.0
YAsN3,2,1.6099999999999999,0.9192388155425116,0.96,2.26,3.0
YAsNO2,2,1.41,0.6929646455628165,0.92,1.9,4.0
YAsNOF,2,1.35,0.24041630560342614,1.18,1.52,5.0
YAsO2F,2,1.2000000000000002,0.14142135623730956,1.1,1.3,4.0
YAsO3,2,1.1099999999999999,0.5232590180780453,0.74,1.48,3.0
YAsSO2,2,0.88,0.05656854249492385,0.84,0.92,4.0
YAuN2O,2,1.96,0.3676955262170048,1.7,2.22,4.0
YAuN3,2,2.11,0.268700576850888,1.92,2.3,3.0
YAuNO2,2,1.8599999999999999,0.1414213562373094,1.76,1.96,4.0
YAuNOF,2,1.69,0.24041630560342614,1.52,1.86,5.0
YAuO2F,2,1.4300000000000002,0.43840620433565947,1.12,1.74,4.0
YAuO3,2,1.57,0.014142135623730963,1.56,1.58,3.0
YAuSO2,2,1.16,0.36769552621700463,0.9,1.42,4.0
YBN2O,2,2.21,1.3435028842544405,1.26,3.16,4.0
YBN3,2,2.32,1.3293607486307093,1.38,3.26,3.0
YBNO2,2,2.01,1.2869343417595165,1.1,2.92,4.0
YBNOF,2,1.75,0.9758073580374355,1.06,2.44,5.0
YBO2F,2,1.54,0.6505382386916236,1.08,2.0,4.0
YBO3,2,1.65,1.3435028842544403,0.7,2.6,3.0
YBSO2,2,1.59,0.3818376618407357,1.32,1.86,4.0
YBeN2O,2,1.98,1.103086578651014,1.2,2.76,4.0
YBeN3,2,2.04,1.131370849898476,1.24,2.84,3.0
YBeNO2,2,1.78,1.0465180361560904,1.04,2.52,4.0
YBeNOF,2,1.4100000000000001,0.8909545442950498,0.78,2.04,5.0
YBeO2F,2,1.11,0.9475230867899737,0.44,1.78,4.0
YBeO3,2,1.4899999999999998,1.0889444430272832,0.72,2.26,3.0
YBeSO2,2,1.15,0.2687005768508882,0.96,1.34,4.0
YBiN2O,2,1.29,0.014142135623730963,1.28,1.3,4.0
YBiN3,2,1.7,0.08485281374238578,1.64,1.76,3.0
YBiNO2,2,1.3599999999999999,0.11313708498984747,1.28,1.44,4.0
YBiNOF,2,1.34,0.39597979746446665,1.06,1.62,5.0
YBiO2F,2,1.05,0.6081118318204309,0.62,1.48,4.0
YBiO3,2,0.7,0.25455844122715704,0.52,0.88,3.0
YBiSO2,2,0.97,0.21213203435596434,0.82,1.12,4.0
YCdN2O,2,1.77,0.07071067811865482,1.72,1.82,4.0
YCdN3,2,1.94,0.028284271247461926,1.92,1.96,3.0
YCdNO2,2,1.54,0.1131370849898477,1.46,1.62,4.0
YCdNOF,2,1.32,0.28284271247461895,1.12,1.52,5.0
YCdO2F,2,0.8699999999999999,0.4101219330881975,0.58,1.16,4.0
YCdO3,2,1.1400000000000001,0.1414213562373094,1.04,1.24,3.0
YCdSO2,2,1.19,0.4666904755831214,0.86,1.52,4.0
YCoN2O,2,1.66,0.9616652224137046,0.98,2.34,4.0
YCoN3,2,1.74,1.0748023074035522,0.98,2.5,3.0
YCoNO2,2,1.45,0.8343860018001261,0.86,2.04,4.0
YCoNOF,2,1.33,0.4949747468305831,0.98,1.68,5.0
YCoO2F,2,1.0,0.22627416997969513,0.84,1.16,4.0
YCoO3,2,1.1,0.7071067811865476,0.6,1.6,3.0
YCoSO2,2,0.88,0.16970562748477142,0.76,1.0,4.0
YCrN2O,2,1.31,1.0323759005323594,0.58,2.04,4.0
YCrN3,2,1.39,1.2303657992645924,0.52,2.26,3.0
YCrNO2,2,1.03,0.8909545442950499,0.4,1.66,4.0
YCrNOF,2,1.0899999999999999,0.4666904755831214,0.76,1.42,5.0
YCrO2F,2,0.69,0.18384776310850232,0.56,0.82,4.0
YCrO3,2,0.6699999999999999,0.7778174593052023,0.12,1.22,3.0
YCrSO2,2,0.6,0.25455844122715715,0.42,0.78,4.0
YCuN2O,2,1.8,0.5939696961967001,1.38,2.22,4.0
YCuN3,2,1.8599999999999999,0.6505382386916236,1.4,2.32,3.0
YCuNO2,2,1.56,0.5091168824543141,1.2,1.92,4.0
YCuNOF,2,1.35,0.21213203435596437,1.2,1.5,5.0
YCuO2F,2,0.99,0.09899494936611662,0.92,1.06,4.0
YCuO3,2,1.17,0.49497474683058335,0.82,1.52,3.0
YCuSO2,2,0.94,0.1414213562373096,0.84,1.04,4.0
YFeN2O,2,1.2,0.5374011537017762,0.82,1.58,4.0
YFeN3,2,1.62,1.1596551211459378,0.8,2.44,3.0
YFeNO2,2,1.55,1.2586500705120547,0.66,2.44,4.0
YFeNOF,2,1.24,0.4808326112068523,0.9,1.58,5.0
YFeO2F,2,0.93,0.18384776310850237,0.8,1.06,4.0
YFeO3,2,1.24,1.1030865786510142,0.46,2.02,3.0
YFeSO2,2,0.72,0.16970562748477142,0.6,0.84,4.0
YGaN2O,2,1.51,0.5515432893255069,1.12,1.9,4.0
YGaN3,2,1.62,0.5656854249492381,1.22,2.02,3.0
YGaNO2,2,1.28,0.6222539674441618,0.84,1.72,4.0
YGaNOF,2,0.97,0.2969848480983499,0.76,1.18,5.0
YGaO2F,2,0.74,0.05656854249492385,0.7,0.78,4.0
YGaO3,2,0.75,0.6363961030678927,0.3,1.2,3.0
YGaSO2,2,0.77,0.18384776310850237,0.64,0.9,4.0
YGeN2O,2,1.3599999999999999,0.8202438661763952,0.78,1.94,4.0
YGeN3,2,1.48,0.8202438661763952,0.9,2.06,3.0
YGeNO2,2,1.08,0.7353910524340095,0.56,1.6,4.0
YGeNOF,2,1.15,0.15556349186104035,1.04,1.26,5.0
YGeO2F,2,0.92,0.2545584412271572,0.74,1.1,4.0
YGeO3,2,0.9099999999999999,0.38183766184073564,0.64,1.18,3.0
YGeSO2,2,0.78,0.08485281374238574,0.72,0.84,4.0
YHfN2O,2,0.82,0.4525483399593903,0.5,1.14,4.0
YHfN3,2,1.42,0.8768124086713188,0.8,2.04,3.0
YHfNO2,2,1.08,1.1030865786510142,0.3,1.86,4.0
YHfNOF,2,1.3,0.6222539674441618,0.86,1.74,5.0
YHfO2F,2,1.1,0.36769552621700485,0.84,1.36,4.0
YHfO3,2,0.64,0.16970562748477142,0.52,0.76,3.0
YHfSO2,2,1.02,0.4808326112068523,0.68,1.36,4.0
YHgN2O,2,1.8900000000000001,0.07071067811865474,1.84,1.94,4.0
YHgN3,2,2.05,0.014142135623730807,2.04,2.06,3.0
YHgNO2,2,1.75,0.1555634918610406,1.64,1.86,4.0
YHgNOF,2,1.52,0.42426406871192857,1.22,1.82,5.0
YHgO2F,2,0.97,0.268700576850888,0.78,1.16,4.0
YHgO3,2,1.4300000000000002,0.24041630560342614,1.26,1.6,3.0
YHgSO2,2,1.25,0.4384062043356595,0.94,1.56,4.0
YInN2O,2,1.54,0.28284271247461895,1.34,1.74,4.0
YInN3,2,1.7400000000000002,0.16970562748477147,1.62,1.86,3.0
YInNO2,2,1.2999999999999998,0.1414213562373094,1.2,1.4,4.0
YInNOF,2,1.08,0.08485281374238571,1.02,1.14,5.0
YInO2F,2,0.77,0.3535533905932738,0.52,1.02,4.0
YInO3,2,0.73,0.3535533905932738,0.48,0.98,3.0
YInSO2,2,0.83,0.014142135623730963,0.82,0.84,4.0
YIrN2O,2,1.31,0.18384776310850245,1.18,1.44,4.0
YIrN3,2,1.95,1.2869343417595163,1.04,2.86,3.0
YIrNO2,2,1.9100000000000001,0.9475230867899738,1.24,2.58,4.0
YIrNOF,2,1.81,0.6081118318204312,1.38,2.24,5.0
YIrO2F,2,1.59,0.3252691193458118,1.36,1.82,4.0
YIrO3,2,1.6300000000000001,0.8061017305526643,1.06,2.2,3.0
YIrSO2,2,1.1,0.08485281374238554,1.04,1.16,4.0
YMgN2O,2,1.88,0.311126983722081,1.66,2.1,4.0
YMgN3,2,2.0100000000000002,0.32526911934581204,1.78,2.24,3.0
YMgNO2,2,1.29,0.3252691193458118,1.06,1.52,4.0
YMgNOF,2,1.25,0.24041630560342606,1.08,1.42,5.0
YMgO2F,2,0.64,0.28284271247461895,0.44,0.84,4.0
YMgO3,2,0.9199999999999999,0.33941125496954266,0.68,1.16,3.0
YMgSO2,2,1.02,0.1979898987322333,0.88,1.16,4.0
YMnN2O,2,1.3900000000000001,0.9192388155425117,0.74,2.04,4.0
YMnN3,2,1.48,1.0182337649086286,0.76,2.2,3.0
YMnNO2,2,1.04,0.7919595949289333,0.48,1.6,4.0
YMnNOF,2,1.1199999999999999,0.39597979746446654,0.84,1.4,5.0
YMnO2F,2,0.64,0.05656854249492385,0.6,0.68,4.0
YMnO3,2,1.07,1.2303657992645927,0.2,1.94,3.0
YMnSO2,2,0.71,0.15556349186104043,0.6,0.82,4.0
YMoN2O,2,0.86,0.5091168824543142,0.5,1.22,4.0
YMoN3,2,1.48,1.5273506473629428,0.4,2.56,3.0
YMoNO2,2,1.29,0.9475230867899735,0.62,1.96,4.0
YMoNOF,2,1.37,0.41012193308819755,1.08,1.66,5.0
YMoO2F,2,1.18,0.028284271247461926,1.16,1.2,4.0
YMoO3,2,0.81,0.18384776310850232,0.68,0.94,3.0
YMoSO2,2,0.9500000000000001,0.24041630560342622,0.78,1.12,4.0
YNbN2O,2,0.73,0.6081118318204308,0.3,1.16,4.0
YNbN3,2,1.45,1.2586500705120545,0.56,2.34,3.0
YNbNO2,2,1.3,1.0182337649086286,0.58,2.02,4.0
YNbNOF,2,1.5,0.6222539674441617,1.06,1.94,5.0
YNbO2F,2,1.08,0.14142135623730956,0.98,1.18,4.0
YNbO3,2,0.5900000000000001,0.29698484809834996,0.38,0.8,3.0
YNbSO2,2,0.9199999999999999,0.31112698372208086,0.7,1.14,4.0
YNiN2O,2,1.76,0.9050966799187806,1.12,2.4,4.0
YNiN3,2,1.8900000000000001,1.0606601717798214,1.14,2.64,3.0
YNiNO2,2,1.58,0.876812408671319,0.96,2.2,4.0
YNiNOF,2,1.4100000000000001,0.5232590180780453,1.04,1.78,5.0
YNiO2F,2,1.05,0.32526911934581193,0.82,1.28,4.0
YNiO3,2,1.22,0.8202438661763952,0.64,1.8,3.0
YNiSO2,2,0.85,0.15556349186104043,0.74,0.96,4.0
YOsN2O,2,1.2,0.33941125496954283,0.96,1.44,4.0
YOsN3,2,1.9100000000000001,1.6263455967290592,0.76,3.06,3.0
YOsNO2,2,1.84,1.0465180361560904,1.1,2.58,4.0
YOsNOF,2,1.94,0.820243866176395,1.36,2.52,5.0
YOsO2F,2,1.67,0.2121320343559642,1.52,1.82,4.0
YOsO3,2,1.61,0.7495331880577404,1.08,2.14,3.0
YOsSO2,2,1.06,0.16970562748477133,0.94,1.18,4.0
YPbN2O,2,1.43,0.04242640687119289,1.4,1.46,4.0
YPbN3,2,1.76,0.14142135623730964,1.66,1.86,3.0
YPbNO2,2,1.17,0.014142135623730963,1.16,1.18,4.0
YPbNOF,2,1.23,0.5515432893255072,0.84,1.62,5.0
YPbO2F,2,0.92,0.8485281374238571,0.32,1.52,4.0
YPbO3,2,0.98,0.5374011537017762,0.6,1.36,3.0
YPbSO2,2,1.05,0.3252691193458119,0.82,1.28,4.0
YPdN2O,2,1.83,0.5515432893255072,1.44,2.22,4.0
YPdN3,2,1.94,0.5656854249492379,1.54,2.34,3.0
YPdNO2,2,1.69,0.4101219330881976,1.4,1.98,4.0
YPdNOF,2,1.51,0.014142135623730963,1.5,1.52,5.0
YPdO2F,2,1.2200000000000002,0.1979898987322334,1.08,1.36,4.0
YPdO3,2,1.28,0.36769552621700474,1.02,1.54,3.0
YPdSO2,2,0.95,0.04242640687119277,0.92,0.98,4.0
YPtN2O,2,1.9300000000000002,0.806101730552664,1.36,2.5,4.0
YPtN3,2,2.02,0.8485281374238571,1.42,2.62,3.0
YPtNO2,2,1.77,0.6929646455628163,1.28,2.26,4.0
YPtNOF,2,1.6400000000000001,0.2828427124746192,1.44,1.84,5.0
YPtO2F,2,1.5299999999999998,0.15556349186104051,1.42,1.64,4.0
YPtO3,2,1.48,0.48083261120685244,1.14,1.82,3.0
YPtSO2,2,1.13,0.18384776310850245,1.0,1.26,4.0
YReN2O,2,0.93,0.579827560572969,0.52,1.34,4.0
YReN3,2,1.5099999999999998,1.7677669529663687,0.26,2.76,3.0
YReNO2,2,1.58,1.1879393923933999,0.74,2.42,4.0
YReNOF,2,1.62,0.6788225099390858,1.14,2.1,5.0
YReO2F,2,1.47,0.268700576850888,1.28,1.66,4.0
YReO3,2,1.11,0.2687005768508881,0.92,1.3,3.0
YReSO2,2,1.1,0.28284271247461906,0.9,1.3,4.0
YRhN2O,2,1.8399999999999999,0.8202438661763952,1.26,2.42,4.0
YRhN3,2,1.9100000000000001,0.9475230867899737,1.24,2.58,3.0
YRhNO2,2,1.67,0.6646803743153549,1.2,2.14,4.0
YRhNOF,2,1.56,0.22627416997969516,1.4,1.72,5.0
YRhO2F,2,1.31,0.04242640687119289,1.28,1.34,4.0
YRhO3,2,1.29,0.551543289325507,0.9,1.68,3.0
YRhSO2,2,1.0,0.08485281374238578,0.94,1.06,4.0
YRuN2O,2,1.24,0.25455844122715704,1.06,1.42,4.0
YRuN3,2,1.79,1.145512985522207,0.98,2.6,3.0
YRuNO2,2,1.6300000000000001,0.7778174593052023,1.08,2.18,4.0
YRuNOF,2,1.59,0.3252691193458118,1.36,1.82,5.0
YRuO2F,2,1.38,0.02828427124746169,1.36,1.4,4.0
YRuO3,2,1.17,0.1838477631085023,1.04,1.3,3.0
YRuSO2,2,0.98,0.1414213562373096,0.88,1.08,4.0
YSbN2O,2,1.35,0.6363961030678927,0.9,1.8,4.0
YSbN3,2,1.45,0.6646803743153546,0.98,1.92,3.0
YSbNO2,2,1.26,0.31112698372208086,1.04,1.48,4.0
YSbNOF,2,1.3199999999999998,0.16970562748477147,1.2,1.44,5.0
YSbO2F,2,1.08,0.42426406871192834,0.78,1.38,4.0
YSbO3,2,0.8500000000000001,0.32526911934581193,0.62,1.08,3.0
YSbSO2,2,0.96,0.08485281374238567,0.9,1.02,4.0
YScN2O,2,1.15,0.18384776310850245,1.02,1.28,4.0
YScN3,2,1.6,0.4808326112068524,1.26,1.94,3.0
YScNO2,2,1.21,0.4949747468305833,0.86,1.56,4.0
YScNOF,2,1.02,0.42426406871192857,0.72,1.32,5.0
YScO2F,2,0.75,0.21213203435596428,0.6,0.9,4.0
YScO3,2,0.8200000000000001,0.6788225099390857,0.34,1.3,3.0
YScSO2,2,0.9199999999999999,0.33941125496954266,0.68,1.16,4.0
YSiN2O,2,1.55,1.428355697996826,0.54,2.56,4.0
YSiN3,2,1.6500000000000001,1.4283556979968262,0.64,2.66,3.0
YSiNO2,2,1.3599999999999999,1.3293607486307093,0.42,2.3,4.0
YSiNOF,2,1.4100000000000001,0.5232590180780451,1.04,1.78,5.0
YSiO2F,2,1.22,0.1131370849898477,1.14,1.3,4.0
YSiO3,2,1.06,0.4808326112068524,0.72,1.4,3.0
YSiSO2,2,1.1099999999999999,0.38183766184073564,0.84,1.38,4.0
YSnN2O,2,1.33,0.46669047558312127,1.0,1.66,4.0
YSnN3,2,1.51,0.3535533905932738,1.26,1.76,3.0
YSnNO2,2,1.06,0.33941125496954283,0.82,1.3,4.0
YSnNOF,2,1.1,0.19798989873223324,0.96,1.24,5.0
YSnO2F,2,0.85,0.5798275605729689,0.44,1.26,4.0
YSnO3,2,0.87,0.014142135623730963,0.86,0.88,3.0
YSnSO2,2,0.9199999999999999,0.08485281374238574,0.86,0.98,4.0
YTaN2O,2,0.6599999999999999,0.7353910524340094,0.14,1.18,4.0
YTaN3,2,1.43,1.4849242404917498,0.38,2.48,3.0
YTaNO2,2,1.36,1.1879393923933999,0.52,2.2,4.0
YTaNOF,2,1.55,0.6929646455628166,1.06,2.04,5.0
YTaO2F,2,1.26,0.33941125496954283,1.02,1.5,4.0
YTaO3,2,0.61,0.2404163056034262,0.44,0.78,3.0
YTaSO2,2,1.02,0.16970562748477128,0.9,1.14,4.0
YTeN2O,2,1.62,0.565685424949238,1.22,2.02,4.0
YTeN3,2,1.61,0.7212489168102785,1.1,2.12,3.0
YTeNO2,2,1.54,0.28284271247461895,1.34,1.74,4.0
YTeNOF,2,1.39,0.014142135623730963,1.38,1.4,5.0
YTeO2F,2,1.05,0.07071067811865482,1.0,1.1,4.0
YTeO3,2,1.1199999999999999,0.36769552621700463,0.86,1.38,3.0
YTeSO2,2,1.01,0.04242640687119289,0.98,1.04,4.0
YTiN2O,2,0.98,0.565685424949238,0.58,1.38,4.0
YTiN3,2,1.5499999999999998,1.2020815280171306,0.7,2.4,3.0
YTiNO2,2,1.13,1.2303657992645927,0.26,2.0,4.0
YTiNOF,2,1.32,0.7636753236814714,0.78,1.86,5.0
YTiO2F,2,0.8,0.311126983722081,0.58,1.02,4.0
YTiO3,2,0.53,0.4384062043356595,0.22,0.84,3.0
YTiSO2,2,0.76,0.39597979746446665,0.48,1.04,4.0
YTlN2O,2,1.87,0.18384776310850245,1.74,2.0,4.0
YTlN3,2,1.96,0.1414213562373094,1.86,2.06,3.0
YTlNO2,2,1.52,0.25455844122715704,1.34,1.7,4.0
YTlNOF,2,1.37,0.49497474683058335,1.02,1.72,5.0
YTlO2F,2,0.8,0.45254833995939053,0.48,1.12,4.0
YTlO3,2,0.99,0.014142135623730963,0.98,1.0,3.0
YTlSO2,2,1.05,0.2687005768508881,0.86,1.24,4.0
YVN2O,2,0.8400000000000001,0.6222539674441617,0.4,1.28,4.0
YVN3,2,1.48,1.442497833620557,0.46,2.5,3.0
YVNO2,2,1.11,1.0040916292848976,0.4,1.82,4.0
YVNOF,2,1.3,0.7919595949289333,0.74,1.86,5.0
YVO2F,2,0.75,0.21213203435596428,0.6,0.9,4.0
YVO3,2,0.92,0.9333809511662428,0.26,1.58,3.0
YVSO2,2,0.75,0.2969848480983499,0.54,0.96,4.0
YWN2O,2,0.8,0.5939696961966999,0.38,1.22,4.0
YWN3,2,1.4700000000000002,1.796051224213831,0.2,2.74,3.0
YWNO2,2,1.43,1.1737972567696688,0.6,2.26,4.0
YWNOF,2,1.51,0.7212489168102785,1.0,2.02,5.0
YWO2F,2,1.4900000000000002,0.1838477631085023,1.36,1.62,4.0
YWO3,2,0.97,0.268700576850888,0.78,1.16,3.0
YWSO2,2,1.1,0.3111269837220809,0.88,1.32,4.0
YZnN2O,2,1.81,0.4666904755831215,1.48,2.14,4.0
YZnN3,2,1.8800000000000001,0.5091168824543144,1.52,2.24,3.0
YZnNO2,2,1.44,0.39597979746446665,1.16,1.72,4.0
YZnNOF,2,1.27,0.1838477631085023,1.14,1.4,5.0
YZnO2F,2,0.76,0.11313708498984755,0.68,0.84,4.0
YZnO3,2,0.8,0.05656854249492382,0.76,0.84,3.0
YZnSO2,2,0.96,0.028284271247461926,0.94,0.98,4.0
YZrN2O,2,0.8300000000000001,0.3818376618407357,0.56,1.1,4.0
YZrN3,2,1.44,0.7353910524340095,0.92,1.96,3.0
YZrNO2,2,0.63,0.4384062043356594,0.32,0.94,4.0
YZrNOF,2,1.26,0.45254833995939053,0.94,1.58,5.0
