element_set,group_size,target_mean,target_std,target_min,target_max,n_unique_elements_mean
Hg-N-Ta,2,2.0,1.1879393923933999,1.16,2.84,3.0
Hg-N-Te,2,2.31,0.5232590180780453,1.94,2.68,3.0
Hg-N-Ti,2,2.2,0.9333809511662428,1.54,2.86,3.0
Hg-N-Tl,2,2.5300000000000002,0.12727922061357883,2.44,2.62,3.0
Hg-N-V,2,2.02,0.9899494936611667,1.32,2.72,3.0
Hg-N-W,2,2.02,1.4142135623730951,1.02,3.02,3.0
Hg-N-Y,2,2.05,0.014142135623730807,2.04,2.06,3.0
Hg-N-Zn,2,2.55,0.3535533905932738,2.3,2.8,3.0
Hg-N-Zr,2,2.0,0.5656854249492379,1.6,2.4,3.0
Hg-Na-O,2,1.85,0.3535533905932738,1.6,2.1,3.0
Hg-Na-O-S,2,1.57,0.014142135623730963,1.56,1.58,4.0
Hg-Nb-O,2,1.27,1.3435028842544405,0.32,2.22,3.0
Hg-Nb-O-S,2,1.4500000000000002,1.0323759005323594,0.72,2.18,4.0
Hg-Ni-O,2,1.63,0.32526911934581204,1.4,1.86,3.0
Hg-Ni-O-S,2,1.27,0.1272792206135787,1.18,1.36,4.0
Hg-O-Os,2,1.65,0.6929646455628167,1.16,2.14,3.0
Hg-O-Os-S,2,1.8900000000000001,1.1172287142747452,1.1,2.68,4.0
Hg-O-Pb,2,1.29,0.12727922061357844,1.2,1.38,3.0
Hg-O-Pb-S,2,1.24,0.2262741699796951,1.08,1.4,4.0
Hg-O-Pd,2,1.93,0.49497474683058307,1.58,2.28,3.0
Hg-O-Pd-S,2,1.73,0.5232590180780453,1.36,2.1,4.0
Hg-O-Pt,2,1.75,0.3252691193458118,1.52,1.98,3.0
Hg-O-Pt-S,2,1.8900000000000001,0.7495331880577402,1.36,2.42,4.0
Hg-O-Rb,2,2.02,0.7919595949289333,1.46,2.58,3.0
Hg-O-Rb-S,2,2.34,0.7353910524340093,1.82,2.86,4.0
Hg-O-Re,2,1.71,1.4283556979968262,0.7,2.72,3.0
Hg-O-Re-S,2,1.74,1.2727922061357855,0.84,2.64,4.0
Hg-O-Rh,2,1.89,0.7212489168102785,1.38,2.4,3.0
Hg-O-Rh-S,2,1.73,0.7495331880577404,1.2,2.26,4.0
Hg-O-Ru,2,1.81,0.834386001800126,1.22,2.4,3.0
Hg-O-Ru-S,2,1.69,0.8626702730475878,1.08,2.3,4.0
Hg-O-S-Sb,2,1.21,0.5515432893255071,0.82,1.6,4.0
Hg-O-S-Sc,2,1.41,0.7495331880577404,0.88,1.94,4.0
Hg-O-S-Si,2,1.8,1.0465180361560904,1.06,2.54,4.0
Hg-O-S-Sn,2,1.03,0.29698484809835,0.82,1.24,4.0
Hg-O-S-Sr,2,1.6099999999999999,0.3818376618407355,1.34,1.88,4.0
Hg-O-S-Ta,2,1.3499999999999999,1.4566399692442877,0.32,2.38,4.0
Hg-O-S-Te,2,1.4100000000000001,0.608111831820431,0.98,1.84,4.0
Hg-O-S-Ti,2,1.44,1.1596551211459378,0.62,2.26,4.0
Hg-O-S-Tl,2,1.3599999999999999,0.3111269837220811,1.14,1.58,4.0
Hg-O-S-V,2,1.3,1.0182337649086286,0.58,2.02,4.0
Hg-O-S-W,2,1.6300000000000001,1.3717871555019023,0.66,2.6,4.0
Hg-O-S-Y,2,1.25,0.4384062043356595,0.94,1.56,4.0
Hg-O-S-Zn,2,1.21,0.09899494936611673,1.14,1.28,4.0
Hg-O-S-Zr,2,1.4300000000000002,1.0889444430272832,0.66,2.2,4.0
Hg-O-Sb,2,1.0899999999999999,0.4101219330881974,0.8,1.38,3.0
Hg-O-Sc,2,1.56,0.6222539674441617,1.12,2.0,3.0
Hg-O-Si,2,1.5899999999999999,1.0040916292848974,0.88,2.3,3.0
Hg-O-Sn,2,1.15,0.4949747468305831,0.8,1.5,3.0
Hg-O-Sr,2,1.46,0.48083261120685217,1.12,1.8,3.0
Hg-O-Ta,2,0.76,0.9616652224137046,0.08,1.44,3.0
Hg-O-Te,2,1.33,0.3818376618407357,1.06,1.6,3.0
Hg-O-Ti,2,1.45,1.2586500705120545,0.56,2.34,3.0
Hg-O-Tl,2,1.7,0.0,1.7,1.7,3.0
Hg-O-V,2,1.23,1.0606601717798212,0.48,1.98,3.0
Hg-O-W,2,1.06,0.9333809511662426,0.4,1.72,3.0
Hg-O-Y,2,1.4300000000000002,0.24041630560342614,1.26,1.6,3.0
Hg-O-Zn,2,1.73,0.2969848480983499,1.52,1.94,3.0
Hg-O-Zr,2,1.08,0.6505382386916237,0.62,1.54,3.0
In-Ir-N,2,1.52,0.28284271247461895,1.32,1.72,3.0
In-Ir-O,2,1.2,0.25455844122715704,1.02,1.38,3.0
In-Ir-O-S,2,1.08,0.05656854249492385,1.04,1.12,4.0
In-K-N,2,2.87,0.8343860018001263,2.28,3.46,3.0
In-K-O,2,1.46,1.0465180361560904,0.72,2.2,3.0
In-K-O-S,2,1.9500000000000002,0.9758073580374356,1.26,2.64,4.0
In-La-N,2,1.6600000000000001,0.622253967444162,1.22,2.1,3.0
In-La-O,2,0.65,0.6363961030678927,0.2,1.1,3.0
In-La-O-S,2,0.61,0.21213203435596428,0.46,0.76,4.0
In-Li-N,2,2.5700000000000003,0.12727922061357883,2.48,2.66,3.0
In-Li-O,2,1.17,0.014142135623730963,1.16,1.18,3.0
In-Li-O-S,2,1.12,0.02828427124746169,1.1,1.14,4.0
In-Mg-N,2,1.97,0.014142135623730963,1.96,1.98,3.0
In-Mg-O,2,0.99,0.04242640687119289,0.96,1.02,3.0
In-Mg-O-S,2,0.88,0.05656854249492385,0.84,0.92,4.0
In-Mn-N,2,1.43,0.3535533905932738,1.18,1.68,3.0
In-Mn-O,2,0.64,0.5091168824543142,0.28,1.0,3.0
In-Mn-O-S,2,0.78,0.14142135623730948,0.68,0.88,4.0
In-Mo-N,2,1.23,0.5798275605729689,0.82,1.64,3.0
In-Mo-O,2,0.5700000000000001,0.4384062043356594,0.26,0.88,3.0
In-Mo-O-S,2,0.88,0.4525483399593903,0.56,1.2,4.0
In-N-Na,2,2.71,0.5515432893255072,2.32,3.1,3.0
In-N-Nb,2,1.3,0.45254833995939053,0.98,1.62,3.0
In-N-Ni,2,2.1,0.7353910524340095,1.58,2.62,3.0
In-N-O,2,1.3199999999999998,0.08485281374238571,1.26,1.38,3.0
In-N-Os,2,1.51,0.4101219330881976,1.22,1.8,3.0
In-N-Pb,2,2.07,0.3535533905932737,1.82,2.32,3.0
In-N-Pd,2,1.75,0.09899494936611673,1.68,1.82,3.0
In-N-Pt,2,1.65,0.1272792206135786,1.56,1.74,3.0
In-N-Rb,2,3.05,1.0323759005323594,2.32,3.78,3.0
In-N-Re,2,1.7999999999999998,1.414213562373095,0.8,2.8,3.0
In-N-Rh,2,2.0300000000000002,0.8626702730475879,1.42,2.64,3.0
In-N-Ru,2,1.51,0.3818376618407357,1.24,1.78,3.0
In-N-Sb,2,1.81,0.3818376618407357,1.54,2.08,3.0
In-N-Sc,2,1.67,0.12727922061357844,1.58,1.76,3.0
In-N-Si,2,1.67,0.5798275605729691,1.26,2.08,3.0
In-N-Sn,2,1.67,0.09899494936611666,1.6,1.74,3.0
In-N-Sr,2,2.56,0.8485281374238571,1.96,3.16,3.0
In-N-Ta,2,1.22,0.5374011537017762,0.84,1.6,3.0
In-N-Te,2,1.9499999999999997,0.43840620433565947,1.64,2.26,3.0
In-N-Ti,2,1.8399999999999999,0.876812408671319,1.22,2.46,3.0
In-N-Tl,2,2.25,0.3535533905932738,2.0,2.5,3.0
In-N-V,2,1.7,0.8485281374238568,1.1,2.3,3.0
In-N-W,2,1.16,0.6788225099390854,0.68,1.64,3.0
In-N-Y,2,1.7400000000000002,0.16970562748477147,1.62,1.86,3.0
In-N-Zn,2,1.88,0.056568542494923775,1.84,1.92,3.0
In-N-Zr,2,1.3199999999999998,0.22627416997969532,1.16,1.48,3.0
In-Na-O,2,1.32,0.6505382386916237,0.86,1.78,3.0
In-Na-O-S,2,1.23,0.09899494936611673,1.16,1.3,4.0
In-Nb-O,2,0.43999999999999995,0.5374011537017761,0.06,0.82,3.0
In-Nb-O-S,2,0.73,0.5798275605729689,0.32,1.14,4.0
In-Ni-O,2,1.02,0.16970562748477136,0.9,1.14,3.0
In-Ni-O-S,2,0.9299999999999999,0.07071067811865478,0.88,0.98,4.0
In-O-Os,2,1.17,0.35355339059327373,0.92,1.42,3.0
In-O-Os-S,2,1.1600000000000001,0.25455844122715726,0.98,1.34,4.0
In-O-Pb,2,0.8800000000000001,0.282842712474619,0.68,1.08,3.0
In-O-Pb-S,2,0.9299999999999999,0.1555634918610405,0.82,1.04,4.0
In-O-Pd,2,1.3199999999999998,0.2545584412271571,1.14,1.5,3.0
In-O-Pd-S,2,0.97,0.07071067811865478,0.92,1.02,4.0
In-O-Pt,2,1.19,0.04242640687119289,1.16,1.22,3.0
In-O-Pt-S,2,1.0699999999999998,0.09899494936611666,1.0,1.14,4.0
In-O-Rb,2,1.5099999999999998,1.1172287142747448,0.72,2.3,3.0
In-O-Rb-S,2,2.04,0.933380951166243,1.38,2.7,4.0
In-O-Re,2,0.85,0.551543289325507,0.46,1.24,3.0
In-O-Re-S,2,1.05,0.4101219330881976,0.76,1.34,4.0
In-O-Rh,2,1.0699999999999998,0.1838477631085023,0.94,1.2,3.0
In-O-Rh-S,2,0.98,0.028284271247461926,0.96,1.0,4.0
In-O-Ru,2,1.04,0.22627416997969513,0.88,1.2,3.0
In-O-Ru-S,2,1.03,0.09899494936611673,0.96,1.1,4.0
In-O-S-Sb,2,0.79,0.014142135623730963,0.78,0.8,4.0
In-O-S-Sc,2,0.98,0.16970562748477144,0.86,1.1,4.0
In-O-S-Si,2,1.3,0.42426406871192857,1.0,1.6,4.0
In-O-S-Sn,2,0.76,0.08485281374238574,0.7,0.82,4.0
In-O-S-Sr,2,1.3699999999999999,0.7778174593052023,0.82,1.92,4.0
In-O-S-Ta,2,0.71,0.7495331880577404,0.18,1.24,4.0
In-O-S-Te,2,0.94,0.05656854249492373,0.9,0.98,4.0
In-O-S-Ti,2,0.9,0.4808326112068523,0.56,1.24,4.0
In-O-S-Tl,2,1.03,0.07071067811865482,0.98,1.08,4.0
In-O-S-V,2,0.66,0.33941125496954283,0.42,0.9,4.0
In-O-S-W,2,0.97,0.6081118318204308,0.54,1.4,4.0
In-O-S-Y,2,0.83,0.014142135623730963,0.82,0.84,4.0
In-O-S-Zn,2,1.12,0.33941125496954283,0.88,1.36,4.0
In-O-S-Zr,2,1.19,0.7778174593052023,0.64,1.74,4.0
In-O-Sb,2,0.56,0.028284271247461888,0.54,0.58,3.0
In-O-Sc,2,0.61,0.12727922061357852,0.52,0.7,3.0
In-O-Si,2,1.04,0.6505382386916237,0.58,1.5,3.0
In-O-Sn,2,0.64,0.2545584412271571,0.46,0.82,3.0
In-O-Sr,2,0.76,0.45254833995939053,0.44,1.08,3.0
In-O-Ta,2,0.35,0.7212489168102785,-0.16,0.86,3.0
In-O-Te,2,0.81,0.014142135623730845,0.8,0.82,3.0
In-O-Ti,2,0.88,0.9050966799187808,0.24,1.52,3.0
In-O-Tl,2,1.2,0.25455844122715704,1.02,1.38,3.0
In-O-V,2,0.44000000000000006,0.33941125496954283,0.2,0.68,3.0
In-O-W,2,0.64,0.6505382386916237,0.18,1.1,3.0
In-O-Y,2,0.73,0.3535533905932738,0.48,0.98,3.0
In-O-Zn,2,1.1600000000000001,0.14142135623730956,1.06,1.26,3.0
In-O-Zr,2,0.6,0.3676955262170047,0.34,0.86,3.0
Ir-K-N,2,2.2,0.42426406871192873,1.9,2.5,3.0
Ir-K-O,2,1.3699999999999999,0.7778174593052023,0.82,1.92,3.0
Ir-K-O-S,2,2.62,1.8101933598375612,1.34,3.9,4.0
Ir-La-N,2,1.9100000000000001,1.6546298679765212,0.74,3.08,3.0
Ir-La-O,2,1.1400000000000001,0.5091168824543141,0.78,1.5,3.0
Ir-La-O-S,2,1.0,0.19798989873223322,0.86,1.14,4.0
Ir-Li-N,2,2.06,0.2262741699796954,1.9,2.22,3.0
Ir-Li-O,2,1.7,0.8485281374238568,1.1,2.3,3.0
Ir-Li-O-S,2,1.37,0.04242640687119265,1.34,1.4,4.0
Ir-Mg-N,2,2.26,1.0182337649086286,1.54,2.98,3.0
Ir-Mg-O,2,1.3,0.08485281374238578,1.24,1.36,3.0
Ir-Mg-O-S,2,1.12,0.11313708498984763,1.04,1.2,4.0
Ir-Mn-N,2,1.54,0.22627416997969516,1.38,1.7,3.0
Ir-Mn-O,2,1.24,0.33941125496954283,1.0,1.48,3.0
Ir-Mn-O-S,2,1.0699999999999998,0.15556349186104035,0.96,1.18,4.0
Ir-Mo-N,2,1.29,0.12727922061357844,1.2,1.38,3.0
Ir-Mo-O,2,1.43,0.04242640687119289,1.4,1.46,3.0
Ir-Mo-O-S,2,1.4100000000000001,0.18384776310850245,1.28,1.54,4.0
Ir-N-Na,2,1.94,0.22627416997969532,1.78,2.1,3.0
Ir-N-Nb,2,1.21,0.1838477631085023,1.08,1.34,3.0
Ir-N-Ni,2,1.7999999999999998,0.16970562748477133,1.68,1.92,3.0
Ir-N-O,2,2.21,0.01414213562373112,2.2,2.22,3.0
Ir-N-Os,2,1.8599999999999999,0.1414213562373094,1.76,1.96,3.0
Ir-N-Pb,2,1.65,0.41012193308819755,1.36,1.94,3.0
Ir-N-Pd,2,1.75,0.3535533905932738,1.5,2.0,3.0
Ir-N-Pt,2,1.96,0.08485281374238578,1.9,2.02,3.0
Ir-N-Rb,2,3.4400000000000004,2.008183258569795,2.02,4.86,3.0
Ir-N-Re,2,1.9100000000000001,0.4666904755831215,1.58,2.24,3.0
Ir-N-Rh,2,1.79,0.12727922061357844,1.7,1.88,3.0
Ir-N-Ru,2,1.86,0.39597979746446665,1.58,2.14,3.0
Ir-N-Sb,2,1.9,0.5091168824543141,1.54,2.26,3.0
Ir-N-Sc,2,1.2999999999999998,0.22627416997969532,1.14,1.46,3.0
Ir-N-Si,2,1.56,0.05656854249492385,1.52,1.6,3.0
Ir-N-Sn,2,1.49,0.4101219330881976,1.2,1.78,3.0
Ir-N-Sr,2,2.85,1.9091883092036785,1.5,4.2,3.0
Ir-N-Ta,2,1.2799999999999998,0.1414213562373094,1.18,1.38,3.0
Ir-N-Te,2,2.08,0.5374011537017762,1.7,2.46,3.0
Ir-N-Ti,2,1.3599999999999999,0.11313708498984747,1.28,1.44,3.0
Ir-N-Tl,2,2.52,1.2445079348883235,1.64,3.4,3.0
Ir-N-V,2,1.7,0.05656854249492385,1.66,1.74,3.0
Ir-N-W,2,1.17,0.46669047558312143,0.84,1.5,3.0
Ir-N-Y,2,1.95,1.2869343417595163,1.04,2.86,3.0
Ir-N-Zn,2,1.6099999999999999,0.32526911934581204,1.38,1.84,3.0
Ir-N-Zr,2,1.3399999999999999,0.08485281374238571,1.28,1.4,3.0
Ir-Na-O,2,1.94,1.5556349186104046,0.84,3.04,3.0
Ir-Na-O-S,2,1.47,0.268700576850888,1.28,1.66,4.0
Ir-Nb-O,2,1.33,0.15556349186104035,1.22,1.44,3.0
Ir-Nb-O-S,2,1.07,0.551543289325507,0.68,1.46,4.0
Ir-Ni-O,2,1.85,0.2121320343559642,1.7,2.0,3.0
Ir-Ni-O-S,2,1.3199999999999998,0.16970562748477147,1.2,1.44,4.0
Ir-O-Os,2,2.21,0.21213203435596414,2.06,2.36,3.0
Ir-O-Os-S,2,1.67,0.18384776310850245,1.54,1.8,4.0
Ir-O-Pb,2,1.3,0.537401153701776,0.92,1.68,3.0
Ir-O-Pb-S,2,1.2,0.28284271247461895,1.0,1.4,4.0
Ir-O-Pd,2,2.05,0.5798275605729691,1.64,2.46,3.0
Ir-O-Pd-S,2,1.35,0.014142135623730963,1.34,1.36,4.0
Ir-O-Pt,2,2.25,0.3535533905932738,2.0,2.5,3.0
Ir-O-Pt-S,2,1.46,0.08485281374238578,1.4,1.52,4.0
Ir-O-Rb,2,2.2600000000000002,1.9798989873223332,0.86,3.66,3.0
Ir-O-Rb-S,2,2.7199999999999998,1.8384776310850233,1.42,4.02,4.0
Ir-O-Re,2,1.7000000000000002,0.1979898987322334,1.56,1.84,3.0
Ir-O-Re-S,2,1.6,0.2828427124746192,1.4,1.8,4.0
Ir-O-Rh,2,2.06,0.3394112549695427,1.82,2.3,3.0
Ir-O-Rh-S,2,1.35,0.04242640687119265,1.32,1.38,4.0
Ir-O-Ru,2,1.98,0.14142135623730964,1.88,2.08,3.0
Ir-O-Ru-S,2,1.5,0.05656854249492385,1.46,1.54,4.0
Ir-O-S-Sb,2,1.06,0.08485281374238578,1.0,1.12,4.0
Ir-O-S-Sc,2,1.1600000000000001,0.2545584412271571,0.98,1.34,4.0
Ir-O-S-Si,2,1.72,0.05656854249492385,1.68,1.76,4.0
Ir-O-S-Sn,2,1.0699999999999998,0.09899494936611666,1.0,1.14,4.0
Ir-O-S-Sr,2,1.25,0.3535533905932738,1.0,1.5,4.0
Ir-O-S-Ta,2,1.04,0.6788225099390857,0.56,1.52,4.0
Ir-O-S-Te,2,1.3,0.08485281374238578,1.24,1.36,4.0
Ir-O-S-Ti,2,1.29,0.3535533905932738,1.04,1.54,4.0
Ir-O-S-Tl,2,1.28,0.25455844122715704,1.1,1.46,4.0
Ir-O-S-V,2,1.1099999999999999,0.21213203435596437,0.96,1.26,4.0
Ir-O-S-W,2,1.51,0.3535533905932738,1.26,1.76,4.0
Ir-O-S-Y,2,1.1,0.08485281374238554,1.04,1.16,4.0
Ir-O-S-Zn,2,1.4,0.28284271247461906,1.2,1.6,4.0
Ir-O-S-Zr,2,1.22,0.4525483399593904,0.9,1.54,4.0
Ir-O-Sb,2,1.4300000000000002,0.43840620433565947,1.12,1.74,3.0
Ir-O-Sc,2,1.71,0.24041630560342606,1.54,1.88,3.0
Ir-O-Si,2,1.7000000000000002,0.14142135623730956,1.6,1.8,3.0
Ir-O-Sn,2,1.1099999999999999,0.2121320343559642,0.96,1.26,3.0
Ir-O-Sr,2,1.8399999999999999,1.6122034611053284,0.7,2.98,3.0
Ir-O-Ta,2,1.25,0.3535533905932738,1.0,1.5,3.0
Ir-O-Te,2,1.51,0.07071067811865482,1.46,1.56,3.0
Ir-O-Ti,2,1.4100000000000001,0.6363961030678927,0.96,1.86,3.0
Ir-O-Tl,2,1.48,0.5091168824543143,1.12,1.84,3.0
Ir-O-V,2,1.22,0.08485281374238578,1.16,1.28,3.0
Ir-O-W,2,1.53,0.2969848480983499,1.32,1.74,3.0
Ir-O-Y,2,1.6300000000000001,0.8061017305526643,1.06,2.2,3.0
Ir-O-Zn,2,1.35,0.3252691193458118,1.12,1.58,3.0
Ir-O-Zr,2,1.23,0.3252691193458118,1.0,1.46,3.0
K-La-N,2,2.6799999999999997,0.5091168824543142,2.32,3.04,3.0
K-La-O,2,1.18,0.6788225099390857,0.7,1.66,3.0
K-La-O-S,2,1.8,0.5656854249492382,1.4,2.2,4.0
K-Li-N,2,3.26,0.0848528137423853,3.2,3.32,3.0
K-Li-O,2,2.16,0.5374011537017762,1.78,2.54,3.0
K-Li-O-S,2,2.6399999999999997,0.5374011537017764,2.26,3.02,4.0
K-Mg-N,2,3.36,0.9333809511662423,2.7,4.02,3.0
K-Mg-O,2,1.7,1.103086578651014,0.92,2.48,3.0
K-Mg-O-S,2,2.32,0.9050966799187808,1.68,2.96,4.0
K-Mn-N,2,3.01,1.711198410471445,1.8,4.22,3.0
K-Mn-O,2,1.4,1.5273506473629426,0.32,2.48,3.0
K-Mn-O-S,2,1.97,1.2869343417595163,1.06,2.88,4.0
K-Mo-N,2,2.76,2.1213203435596424,1.26,4.26,3.0
K-Mo-O,2,0.67,1.2586500705120547,-0.22,1.56,3.0
K-Mo-O-S,2,2.04,1.8384776310850235,0.74,3.34,4.0
K-N-Na,2,3.36,0.1131370849898477,3.28,3.44,3.0
K-N-Nb,2,1.92,0.7353910524340095,1.4,2.44,3.0
K-N-Ni,2,3.33,1.5414927829866734,2.24,4.42,3.0
K-N-O,2,3.05,1.0606601717798212,2.3,3.8,3.0
K-N-Os,2,2.04,0.7636753236814714,1.5,2.58,3.0
K-N-Pb,2,2.48,0.1131370849898477,2.4,2.56,3.0
K-N-Pd,2,2.5,0.1131370849898477,2.42,2.58,3.0
K-N-Pt,2,3.41,1.654629867976521,2.24,4.58,3.0
K-N-Rb,2,3.91,0.43840620433565936,3.6,4.22,3.0
K-N-Re,2,2.88,2.5173001410241094,1.1,4.66,3.0
K-N-Rh,2,3.32,1.6970562748477136,2.12,4.52,3.0
K-N-Ru,2,3.21,1.965756851698602,1.82,4.6,3.0
K-N-Sb,2,2.9299999999999997,1.2869343417595165,2.02,3.84,3.0
K-N-Sc,2,3.04,1.2162236636408617,2.18,3.9,3.0
K-N-Si,2,2.37,0.5515432893255071,1.98,2.76,3.0
K-N-Sn,2,2.77,1.0323759005323594,2.04,3.5,3.0
K-N-Sr,2,3.46,0.4808326112068521,3.12,3.8,3.0
K-N-Ta,2,1.8199999999999998,0.7919595949289332,1.26,2.38,3.0
K-N-Te,2,3.12,1.4142135623730951,2.12,4.12,3.0
K-N-Ti,2,3.04,1.8384776310850235,1.74,4.34,3.0
K-N-Tl,2,3.3200000000000003,0.8768124086713186,2.7,3.94,3.0
K-N-V,2,2.9400000000000004,2.064751801064719,1.48,4.4,3.0
K-N-W,2,1.74,0.9333809511662426,1.08,2.4,3.0
K-N-Y,2,2.8,0.9333809511662425,2.14,3.46,3.0
K-N-Zn,2,3.2199999999999998,0.9333809511662425,2.56,3.88,3.0
K-N-Zr,2,2.07,0.5232590180780451,1.7,2.44,3.0
K-Na-O,2,2.02,0.28284271247461906,1.82,2.22,3.0
K-Na-O-S,2,2.62,0.2545584412271572,2.44,2.8,4.0
K-Nb-O,2,0.55,1.3717871555019021,-0.42,1.52,3.0
K-Nb-O-S,2,1.8699999999999999,1.965756851698602,0.48,3.26,4.0
K-Ni-O,2,2.1,1.4990663761154808,1.04,3.16,3.0
K-Ni-O-S,2,2.46,1.3859292911256331,1.48,3.44,4.0
K-O-Os,2,1.25,1.0606601717798212,0.5,2.0,3.0
K-O-Os-S,2,1.5699999999999998,0.5798275605729691,1.16,1.98,4.0
K-O-Pb,2,1.42,0.8485281374238571,0.82,2.02,3.0
K-O-Pb-S,2,1.94,0.7636753236814714,1.4,2.48,4.0
K-O-Pd,2,1.9700000000000002,1.0889444430272834,1.2,2.74,3.0
K-O-Pd-S,2,2.42,1.1879393923933996,1.58,3.26,4.0
K-O-Pt,2,1.4500000000000002,0.5232590180780451,1.08,1.82,3.0
K-O-Pt-S,2,2.58,1.470782104868019,1.54,3.62,4.0
K-O-Rb,2,1.95,0.09899494936611673,1.88,2.02,3.0
K-O-Rb-S,2,2.67,0.07071067811865465,2.62,2.72,4.0
K-O-Re,2,0.9,1.3576450198781713,-0.06,1.86,3.0
K-O-Re-S,2,2.37,2.0506096654409878,0.92,3.82,4.0
K-O-Rh,2,1.32,0.6222539674441617,0.88,1.76,3.0
K-O-Rh-S,2,2.45,1.5132085117392116,1.38,3.52,4.0
K-O-Ru,2,1.23,0.862670273047588,0.62,1.84,3.0
K-O-Ru-S,2,2.48,1.753624817342638,1.24,3.72,4.0
K-O-S-Sb,2,1.8,1.2445079348883237,0.92,2.68,4.0
K-O-S-Sc,2,2.1,1.2445079348883235,1.22,2.98,4.0
K-O-S-Si,2,2.47,1.6546298679765215,1.3,3.64,4.0
K-O-S-Sn,2,1.83,1.0889444430272832,1.06,2.6,4.0
K-O-S-Sr,2,2.1399999999999997,0.3111269837220807,1.92,2.36,4.0
K-O-S-Ta,2,1.88,2.206173157302028,0.32,3.44,4.0
K-O-S-Te,2,1.93,1.3717871555019021,0.96,2.9,4.0
K-O-S-Ti,2,2.06,1.8101933598375617,0.78,3.34,4.0
K-O-S-Tl,2,2.02,0.6788225099390857,1.54,2.5,4.0
K-O-S-V,2,2.09,1.9940411229460637,0.68,3.5,4.0
K-O-S-W,2,2.17,2.07889393668845,0.7,3.64,4.0
K-O-S-Y,2,1.9300000000000002,0.9758073580374356,1.24,2.62,4.0
K-O-S-Zn,2,2.42,1.0465180361560904,1.68,3.16,4.0
K-O-S-Zr,2,2.0100000000000002,1.6829141392239833,0.82,3.2,4.0
K-O-Sb,2,1.24,1.5273506473629426,0.16,2.32,3.0
K-O-Sc,2,1.62,1.3859292911256331,0.64,2.6,3.0
K-O-Si,2,1.36,1.1313708498984762,0.56,2.16,3.0
K-O-Sn,2,1.22,1.2445079348883237,0.34,2.1,3.0
K-O-Sr,2,1.49,0.268700576850888,1.3,1.68,3.0
K-O-Ta,2,0.42,1.4990663761154808,-0.64,1.48,3.0
K-O-Te,2,1.47,1.5414927829866736,0.38,2.56,3.0
K-O-Ti,2,0.94,1.103086578651014,0.16,1.72,3.0
K-O-Tl,2,1.7199999999999998,0.7919595949289332,1.16,2.28,3.0
K-O-V,2,1.26,1.9798989873223332,-0.14,2.66,3.0
K-O-W,2,0.6699999999999999,1.4000714267493641,-0.32,1.66,3.0
K-O-Y,2,1.09,0.5798275605729689,0.68,1.5,3.0
K-O-Zn,2,1.87,1.0606601717798212,1.12,2.62,3.0
K-O-Zr,2,0.8700000000000001,1.0606601717798214,0.12,1.62,3.0
La-Li-N,2,2.2199999999999998,0.4808326112068526,1.88,2.56,3.0
La-Li-O,2,1.01,0.2969848480983499,0.8,1.22,3.0
La-Li-O-S,2,1.51,0.2969848480983499,1.3,1.72,4.0
La-Mg-N,2,1.96,0.6788225099390857,1.48,2.44,3.0
La-Mg-O,2,0.8200000000000001,0.6788225099390857,0.34,1.3,3.0
La-Mg-O-S,2,0.9199999999999999,0.08485281374238567,0.86,0.98,4.0
La-Mn-N,2,1.47,1.3152186130069783,0.54,2.4,3.0
La-Mn-O,2,0.32,0.6222539674441618,-0.12,0.76,3.0
La-Mn-O-S,2,0.67,0.3252691193458119,0.44,0.9,4.0
La-Mo-N,2,0.79,1.0889444430272832,0.02,1.56,3.0
La-Mo-O,2,1.1800000000000002,0.9050966799187808,0.54,1.82,3.0
La-Mo-O-S,2,0.8200000000000001,0.42426406871192857,0.52,1.12,4.0
La-N-Na,2,2.2,0.33941125496954266,1.96,2.44,3.0
La-N-Nb,2,0.91,0.9475230867899738,0.24,1.58,3.0
La-N-Ni,2,1.79,1.2303657992645929,0.92,2.66,3.0
La-N-O,2,0.8999999999999999,0.3394112549695428,0.66,1.14,3.0
La-N-Os,2,1.04,0.8485281374238569,0.44,1.64,3.0
La-N-Pb,2,1.5,0.08485281374238578,1.44,1.56,3.0
La-N-Pd,2,1.8399999999999999,0.9333809511662428,1.18,2.5,3.0
La-N-Pt,2,1.91,1.2020815280171306,1.06,2.76,3.0
La-N-Rb,2,2.7199999999999998,0.5091168824543145,2.36,3.08,3.0
La-N-Re,2,1.51,2.1637467504308354,-0.02,3.04,3.0
La-N-Rh,2,1.81,1.2586500705120547,0.92,2.7,3.0
La-N-Ru,2,1.1,0.6222539674441618,0.66,1.54,3.0
La-N-Sb,2,1.4000000000000001,1.0465180361560906,0.66,2.14,3.0
La-N-Sc,2,1.56,0.9050966799187811,0.92,2.2,3.0
La-N-Si,2,1.29,1.0889444430272832,0.52,2.06,3.0
La-N-Sn,2,1.43,0.7778174593052023,0.88,1.98,3.0
La-N-Sr,2,2.2,0.2828427124746188,2.0,2.4,3.0
La-N-Ta,2,0.9199999999999999,1.0465180361560904,0.18,1.66,3.0
La-N-Te,2,1.54,1.0465180361560902,0.8,2.28,3.0
La-N-Ti,2,1.06,0.9050966799187808,0.42,1.7,3.0
La-N-Tl,2,1.9,0.3394112549695429,1.66,2.14,3.0
La-N-V,2,1.34,1.5839191898578664,0.22,2.46,3.0
La-N-W,2,0.71,1.2020815280171309,-0.14,1.56,3.0
