sample_id,split_strategy,test_element_set,nearest_train_element_set,max_jaccard_similarity,n_shared_elements,n_test_elements,n_train_elements_nearest,target
7194,group_element_set,Co-Ge-N,Co-N,0.6666666666666666,2,3,2,1.44
7209,group_element_set,F-N-O-Pb-V,F-N-O-Pb,0.8,4,5,4,2.06
7218,group_element_set,Al-Mo-N-O,Al-Mo-N,0.75,3,4,3,0.78
7221,group_element_set,F-Nb-O-Tl,F-N-Nb-O-Tl,0.8,4,4,5,0.0
7234,group_element_set,Ag-N-O-Te,Ag-F-N-O-Te,0.8,4,4,5,1.36
7255,group_element_set,Ca-N-Rb,Ca-N-O-Rb,0.75,3,3,4,3.12
7256,group_element_set,Fe-Nb-O-S,Fe-Nb-O,0.75,3,4,3,0.46
7257,group_element_set,Fe-O-Sr,F-Fe-O-Sr,0.75,3,3,4,0.16
7264,group_element_set,Ag-Ir-N,Ag-N,0.6666666666666666,2,3,2,1.7
7265,group_element_set,F-N-O-Re-Y,F-N-O-Re,0.8,4,5,4,2.1
7281,group_element_set,Hf-O-Ru,Hf-N-O-Ru,0.75,3,3,4,1.08
7282,group_element_set,Co-O-S-Y,Co-O-S,0.75,3,4,3,0.76
7285,group_element_set,Ca-N-Ta,Ca-N-O-Ta,0.75,3,3,4,0.84
7293,group_element_set,F-Ge-N-O-V,F-Ge-N-O,0.8,4,5,4,1.0
7297,group_element_set,F-N-O-Sr-Zn,F-N-O-Zn,0.8,4,5,4,2.26
7303,group_element_set,N-O-Rb,Ag-N-O-Rb,0.75,3,3,4,2.3
7320,group_element_set,N-O-Sn-Zr,F-N-O-Sn-Zr,0.8,4,4,5,0.94
7334,group_element_set,F-In-O-Pt,F-In-N-O-Pt,0.8,4,4,5,1.2
7342,group_element_set,B-F-Ni-O,B-F-N-Ni-O,0.8,4,4,5,2.34
7346,group_element_set,Be-F-Hg-N-O,Be-F-Hg-O,0.8,4,5,4,2.84
7347,group_element_set,Au-Ga-N-O,Au-F-Ga-N-O,0.8,4,4,5,1.78
7349,group_element_set,Ca-O-Sr,Ca-N-O-Sr,0.75,3,3,4,1.4
7359,group_element_set,Be-Co-N-O,Be-Co-F-N-O,0.8,4,4,5,1.84
7365,group_element_set,As-Fe-N-O,As-F-Fe-N-O,0.8,4,4,5,1.26
7375,group_element_set,Au-N-Rh,Au-N-O-Rh,0.75,3,3,4,1.96
7396,group_element_set,Au-Hg-O,Au-F-Hg-O,0.75,3,3,4,1.82
7405,group_element_set,B-F-N-O-V,Ag-B-F-N-O,0.6666666666666666,4,5,5,1.6
7410,group_element_set,Ca-N-O-Pt,Ca-F-N-O-Pt,0.8,4,4,5,1.76
7415,group_element_set,O-Rb-W,F-O-Rb-W,0.75,3,3,4,-0.24
7425,group_element_set,F-Ga-O-Sn,F-Ga-N-O-Sn,0.8,4,4,5,0.26
7456,group_element_set,Au-F-N-O-Y,Au-F-N-O,0.8,4,5,4,1.86
7458,group_element_set,F-In-O-Pt,F-In-N-O-Pt,0.8,4,4,5,1.38
7469,group_element_set,Au-Fe-N-O,Au-F-Fe-N-O,0.8,4,4,5,1.98
7482,group_element_set,Al-Mg-N-O,Al-F-Mg-N-O,0.8,4,4,5,1.14
7500,group_element_set,Fe-N-Pd,Fe-N-O-Pd,0.75,3,3,4,1.36
7516,group_element_set,N-Pt-Sc,N-O-Pt-Sc,0.75,3,3,4,1.44
7543,group_element_set,Cs-N-O-Sr,Cs-F-N-O-Sr,0.8,4,4,5,1.7
7547,group_element_set,B-N-O-Si,B-N-Si,0.75,3,4,3,1.52
7549,group_element_set,Al-O-Rh-S,Al-O-Rh,0.75,3,4,3,1.5
7560,group_element_set,Bi-Li-N,Bi-Li-N-O,0.75,3,3,4,2.36
7570,group_element_set,F-In-Mo-O,F-In-Mo-N-O,0.8,4,4,5,0.34
7571,group_element_set,Au-O-Pd-S,Au-O-Pd,0.75,3,4,3,1.44
7591,group_element_set,F-O-Sr-Zn,F-O-Sr,0.75,3,4,3,1.54
7598,group_element_set,Bi-O-S-Zn,Bi-O-S,0.75,3,4,3,1.0
7603,group_element_set,In-N-O-Zn,F-In-N-O-Zn,0.8,4,4,5,1.82
7608,group_element_set,N-Ru-Sr,N-Ru,0.6666666666666666,2,3,2,1.44
7617,group_element_set,F-In-N-Na-O,F-In-Na-O,0.8,4,5,4,1.18
7621,group_element_set,Mg-N-O-Zn,F-Mg-N-O-Zn,0.8,4,4,5,1.5
7643,group_element_set,In-Ir-O,F-In-Ir-O,0.75,3,3,4,1.02
7652,group_element_set,B-F-O-V,B-O-V,0.75,3,4,3,1.48
7664,group_element_set,F-N-O-Pt-Sb,F-N-O-Sb,0.8,4,5,4,1.54
7670,group_element_set,Be-O-Pd-S,O-Pd-S,0.75,3,4,3,1.54
7679,group_element_set,Cr-K-N-O,Cr-F-K-N-O,0.8,4,4,5,3.62
7690,group_element_set,As-N-Te,As-N-O-Te,0.75,3,3,4,1.7
7725,group_element_set,Cr-N-Sr,Cr-N-O-Sr,0.75,3,3,4,1.12
7728,group_element_set,B-O-S-Tl,B-O-S,0.75,3,4,3,1.34
7729,group_element_set,N-Nb-Rb,N-Nb-O-Rb,0.75,3,3,4,1.48
7737,group_element_set,F-N-O-Si-Sn,F-N-O-Si,0.8,4,5,4,0.84
7745,group_element_set,F-N-O-Ru-Sc,F-N-O-Ru,0.8,4,5,4,1.5
7747,group_element_set,N-O-Ru-Sr,N-O-Ru,0.75,3,4,3,1.2
7752,group_element_set,B-O-Re,B-N-O-Re,0.75,3,3,4,1.68
7773,group_element_set,Cd-F-O-Sr,Cd-F-N-O-Sr,0.8,4,4,5,1.26
7777,group_element_set,F-In-O-Ru,F-In-O,0.75,3,4,3,1.28
7780,group_element_set,O-Os-S-Zr,O-Os-S,0.75,3,4,3,1.64
7791,group_element_set,Al-N-Si,Al-N-O-Si,0.75,3,3,4,1.58
7803,group_element_set,N-O-Pb-Rh,N-O-Rh,0.75,3,4,3,1.1
7812,group_element_set,Bi-Na-O,Bi-F-Na-O,0.75,3,3,4,1.58
7828,group_element_set,Ba-Hg-N-O,Ba-F-Hg-N-O,0.8,4,4,5,1.84
7830,group_element_set,Au-F-Ge-N-O,Au-F-Ge-O,0.8,4,5,4,1.76
7870,group_element_set,F-Ni-O,Al-F-Ni-O,0.75,3,3,4,1.08
7890,group_element_set,Au-Hg-O-S,Hg-O-S,0.75,3,4,3,1.38
7891,group_element_set,Ga-N,Ag-Ga-N,0.6666666666666666,2,2,3,1.98
7894,group_element_set,F-K-O-V,F-K-N-O-V,0.8,4,4,5,2.84
7898,group_element_set,F-Li-O-Pb,F-Li-N-O-Pb,0.8,4,4,5,1.04
7899,group_element_set,Cr-Ga-N,Cr-Ga-N-O,0.75,3,3,4,1.0
7908,group_element_set,Ba-O-Pb-S,Ba-O-S,0.75,3,4,3,0.8
7924,group_element_set,Co-F-O-Sb,Co-F-N-O-Sb,0.8,4,4,5,0.88
7927,group_element_set,Au-Fe-N-O,Au-F-Fe-N-O,0.8,4,4,5,1.48
7929,group_element_set,Al-N-O-Sn,Al-F-N-O-Sn,0.8,4,4,5,1.34
7941,group_element_set,F-N-O-Ta-Te,F-N-O-Ta,0.8,4,5,4,0.76
7955,group_element_set,F-N-O-Ru-Sb,F-N-O-Ru,0.8,4,5,4,1.54
7966,group_element_set,In-N-O-Os,F-In-N-O-Os,0.8,4,4,5,1.08
7973,group_element_set,Co-F-Mg-N-O,Co-F-Mg-O,0.8,4,5,4,1.8
7982,group_element_set,Fe-N-Pd,Fe-N-O-Pd,0.75,3,3,4,1.72
8022,group_element_set,Ag-Be-N-O,Ag-Be-F-N-O,0.8,4,4,5,3.26
8025,group_element_set,O-Rh-Sr,F-O-Rh-Sr,0.75,3,3,4,2.32
8028,group_element_set,Ge-N-O-Si,F-Ge-N-O-Si,0.8,4,4,5,1.32
8035,group_element_set,N-Pt-Ta,N-O-Pt-Ta,0.75,3,3,4,1.54
8060,group_element_set,K-N-O-V,F-K-N-O-V,0.8,4,4,5,1.26
8068,group_element_set,F-O-Sr-W,F-N-O-Sr-W,0.8,4,4,5,2.3
8073,group_element_set,N-Ni-O-Si,F-N-Ni-O-Si,0.8,4,4,5,0.94
8074,group_element_set,Cr-O-Pd,Cr-F-O-Pd,0.75,3,3,4,0.8
8086,group_element_set,Al-O-Pb-S,Al-O-Pb,0.75,3,4,3,0.9
8094,group_element_set,Al-N-O-Tl,Al-F-N-O-Tl,0.8,4,4,5,2.98
8108,group_element_set,Bi-F-Fe-N-O,Bi-F-N-O,0.8,4,5,4,1.56
8125,group_element_set,Ag-F-K-O,Ag-F-K-N-O,0.8,4,4,5,2.46
8146,group_element_set,Nb-O-S-Tl,Ag-O-S-Tl,0.6,3,4,4,0.5
8148,group_element_set,O-Rh-S-Zr,O-Rh-S,0.75,3,4,3,1.42
8180,group_element_set,Cs-Mn-N-O,Cs-F-Mn-N-O,0.8,4,4,5,1.94
8183,group_element_set,Be-Ir-N,Ir-N,0.6666666666666666,2,3,2,1.84
8187,group_element_set,Cd-Cu-F-O,Cd-Cu-O,0.75,3,4,3,1.52
8189,group_element_set,Al-B-O,Al-B-F-O,0.75,3,3,4,2.32
8197,group_element_set,In-N-O-Rh,F-In-N-O-Rh,0.8,4,4,5,1.48
8207,group_element_set,Cs-F-Ga-O,Cs-F-Ga-N-O,0.8,4,4,5,0.76
8227,group_element_set,F-O-Te-W,F-N-O-Te-W,0.8,4,4,5,1.88
8229,group_element_set,O-Os-Ru,F-O-Os-Ru,0.75,3,3,4,1.66
8242,group_element_set,F-K-N-O-Rh,F-K-N-O,0.8,4,5,4,1.24
8246,group_element_set,F-Ni-O-Sr,F-O-Sr,0.75,3,4,3,2.04
8263,group_element_set,As-O-Pt,As-N-O-Pt,0.75,3,3,4,1.66
8269,group_element_set,N-O-Sn-Sr,N-O-Sn,0.75,3,4,3,1.3
8276,group_element_set,As-F-N-O-Tl,As-F-N-O,0.8,4,5,4,0.86
8289,group_element_set,Mn-Mo-O,F-Mn-Mo-O,0.75,3,3,4,0.86
8296,group_element_set,Cd-N-Zn,Cd-N-O-Zn,0.75,3,3,4,2.66
8299,group_element_set,Hf-O-Pb-S,Hf-O-Pb,0.75,3,4,3,1.7
8313,group_element_set,Be-F-N-O-Rb,Be-F-N-O,0.8,4,5,4,4.04
8329,group_element_set,N-Sn-Ti,N-O-Sn-Ti,0.75,3,3,4,1.46
8335,group_element_set,Be-F-N-O-Sb,Be-F-N-O,0.8,4,5,4,1.94
8343,group_element_set,Mo-O-S-Zn,Mo-O-S,0.75,3,4,3,0.7
8345,group_element_set,As-Na-O,As-Na-O-S,0.75,3,3,4,0.52
8350,group_element_set,F-Ir-Li-O,F-Ir-Li-N-O,0.8,4,4,5,2.2
8359,group_element_set,N-Ni-Ru,N-Ni-O-Ru,0.75,3,3,4,1.88
8367,group_element_set,Al-F-O-Zr,Al-F-N-O-Zr,0.8,4,4,5,0.62
8377,group_element_set,O-Sn-Te,F-O-Sn-Te,0.75,3,3,4,0.66
8387,group_element_set,Ga-N-O-Sr,F-Ga-N-O-Sr,0.8,4,4,5,1.42
8402,group_element_set,Bi-Ca-N-O,Bi-Ca-F-N-O,0.8,4,4,5,0.96
8409,group_element_set,N-O-Te-Zr,F-N-O-Te-Zr,0.8,4,4,5,1.32
8414,group_element_set,O-Te-Y,F-O-Te-Y,0.75,3,3,4,1.38
8422,group_element_set,F-Mo-N-Ni-O,F-Mo-N-O,0.8,4,5,4,1.0
8446,group_element_set,Ba-N-Sr,Ba-N-O-Sr,0.75,3,3,4,2.52
8455,group_element_set,F-N-Na-O-Ti,F-N-O-Ti,0.8,4,5,4,0.7
8457,group_element_set,O-Sc-V,F-O-Sc-V,0.75,3,3,4,0.56
8458,group_element_set,Al-Ir-N-O,Al-F-Ir-N-O,0.8,4,4,5,1.32
8464,group_element_set,Au-Ba-N-O,Au-Ba-F-N-O,0.8,4,4,5,2.94
8487,group_element_set,N-O-Re-V,F-N-O-Re-V,0.8,4,4,5,0.52
8508,group_element_set,Ga-O-Re-S,Ga-O-Re,0.75,3,4,3,0.76
8511,group_element_set,Bi-N-O-Te,Bi-F-N-O-Te,0.8,4,4,5,1.3
8517,group_element_set,Ir-O-Os-S,Ir-O-Os,0.75,3,4,3,1.54
8537,group_element_set,Ag-O-Os,Ag-F-O-Os,0.75,3,3,4,2.18
8538,group_element_set,F-N-Ni-O-Pd,F-N-Ni-O,0.8,4,5,4,1.38
8568,group_element_set,Au-F-N-O-Te,Au-F-N-O,0.8,4,5,4,1.86
8586,group_element_set,O-Pd-Re,F-O-Pd-Re,0.75,3,3,4,1.82
8608,group_element_set,Al-N-O-Sn,Al-F-N-O-Sn,0.8,4,4,5,1.16
8610,group_element_set,Ge-N-O-Sb,F-Ge-N-O-Sb,0.8,4,4,5,0.54
8615,group_element_set,F-Ge-O-Ta,F-Ge-N-O-Ta,0.8,4,4,5,0.34
8618,group_element_set,Cs-Ge-O,Cs-F-Ge-O,0.75,3,3,4,1.98
8620,group_element_set,Be-N-Sn,Be-N-O-Sn,0.75,3,3,4,1.84
8634,group_element_set,B-N-O-Si,B-N-Si,0.75,3,4,3,1.68
8636,group_element_set,N-O-Ru-Zn,F-N-O-Ru-Zn,0.8,4,4,5,1.32
8663,group_element_set,F-N-O-Tl-Zn,F-N-O-Tl,0.8,4,5,4,1.76
8678,group_element_set,Li-N-O-W,F-Li-N-O-W,0.8,4,4,5,1.92
8682,group_element_set,Be-Cr-F-O,Be-Cr-F-N-O,0.8,4,4,5,0.92
8683,group_element_set,Mo-N-O-Sn,F-Mo-N-O-Sn,0.8,4,4,5,0.36
8695,group_element_set,F-Mo-Ni-O,Mo-Ni-O,0.75,3,4,3,0.86
8697,group_element_set,Cd-N-Nb-O,Cd-F-N-Nb-O,0.8,4,4,5,1.38
8708,group_element_set,Au-Ba-N-O,Au-Ba-F-N-O,0.8,4,4,5,1.3
8712,group_element_set,F-Mn-N-O-Ru,F-Mn-N-O,0.8,4,5,4,1.32
8713,group_element_set,Ca-N-Nb-O,Ca-F-N-Nb-O,0.8,4,4,5,0.1
8718,group_element_set,Ge-O-Ru,F-Ge-O-Ru,0.75,3,3,4,1.14
8720,group_element_set,Ag-B-O-S,Ag-B-O,0.75,3,4,3,1.48
8723,group_element_set,O-S-Ta-Y,O-S-Ta,0.75,3,4,3,0.9
8738,group_element_set,Co-Na-O,Co-F-Na-O,0.75,3,3,4,0.82
8744,group_element_set,O-S-Sb-Sc,O-S-Sb,0.75,3,4,3,0.76
8746,group_element_set,Cd-F-O-V,Cd-F-N-O-V,0.8,4,4,5,0.22
8768,group_element_set,Hg-La-N-O,Hg-La-N,0.75,3,4,3,1.76
8779,group_element_set,Li-N-O-Rb,F-Li-N-O-Rb,0.8,4,4,5,3.88
8782,group_element_set,Li-N-O-Rh,Li-N-O,0.75,3,4,3,2.46
8783,group_element_set,Cs-F-Ge-N-O,Cs-F-Ge-O,0.8,4,5,4,2.8
8785,group_element_set,Au-Cs-O,Au-Cs-N-O,0.75,3,3,4,1.56
8797,group_element_set,F-Na-O-Ti,F-Na-O,0.75,3,4,3,0.12
8814,group_element_set,K-N-O-Sc,F-K-N-O-Sc,0.8,4,4,5,2.56
8843,group_element_set,Ba-Cr-N-O,Ba-Cr-N,0.75,3,4,3,1.52
8868,group_element_set,Bi-N-Si,Bi-N-O-Si,0.75,3,3,4,1.18
8878,group_element_set,Ga-Mg-N-O,F-Ga-Mg-N-O,0.8,4,4,5,1.72
8916,group_element_set,Cu-F-Fe-O,Cu-F-O,0.75,3,4,3,1.22
8923,group_element_set,Hf-N-Zr,Hf-N-O-Zr,0.75,3,3,4,1.42
8925,group_element_set,Be-O-Rb-S,Be-O-Rb,0.75,3,4,3,3.94
8927,group_element_set,Hg-N-O-Ru,F-Hg-N-O-Ru,0.8,4,4,5,1.34
8948,group_element_set,Hf-Mo-O-S,Hf-O-S,0.75,3,4,3,1.26
8953,group_element_set,B-K-N-O,B-F-K-N-O,0.8,4,4,5,1.66
8973,group_element_set,Ge-O-Pd,Ge-N-O-Pd,0.75,3,3,4,1.3
8984,group_element_set,N-Ni-O-Ti,F-N-Ni-O-Ti,0.8,4,4,5,1.12
8986,group_element_set,F-O-Ta-Y,F-N-O-Ta-Y,0.8,4,4,5,1.02
8992,group_element_set,Mg-N-Ru,Mg-N-O-Ru,0.75,3,3,4,1.48
9003,group_element_set,Cr-N-Sr,Cr-N-O-Sr,0.75,3,3,4,2.14
9012,group_element_set,Co-N-Si,Co-N,0.6666666666666666,2,3,2,1.38
9013,group_element_set,Be-Cr-O-S,Be-Cr-O,0.75,3,4,3,0.88
9032,group_element_set,N-O-Os-Si,F-N-O-Os-Si,0.8,4,4,5,1.72
9038,group_element_set,Be-Hg-N-O,Be-N-O,0.75,3,4,3,1.9
9045,group_element_set,F-Na-O-Pd,F-Na-O,0.75,3,4,3,1.28
9049,group_element_set,Mo-N-Ta,Mo-N-O-Ta,0.75,3,3,4,0.78
9062,group_element_set,As-Mo-N-O,As-F-Mo-N-O,0.8,4,4,5,1.14
9065,group_element_set,Ba-F-N-O-V,Ba-F-N-O,0.8,4,5,4,2.76
9080,group_element_set,Bi-N-O-Te,Bi-F-N-O-Te,0.8,4,4,5,1.34
9096,group_element_set,Cu-O-S-Zn,Cu-O-S,0.75,3,4,3,1.1
9100,group_element_set,F-Na-O-Os,F-Na-O,0.75,3,4,3,2.8
9105,group_element_set,B-F-N-O-V,Ag-B-F-N-O,0.6666666666666666,4,5,5,1.2
9113,group_element_set,Cu-F-N-O-Rh,Cu-F-O-Rh,0.8,4,5,4,1.38
9115,group_element_set,O-Pd-W,F-O-Pd-W,0.75,3,3,4,0.54
9124,group_element_set,Ba-Cr-N-O,Ba-Cr-N,0.75,3,4,3,0.72
9129,group_element_set,Ba-N-Si,Ba-N-O-Si,0.75,3,3,4,3.7
9139,group_element_set,Na-O-Rh,F-Na-O-Rh,0.75,3,3,4,1.0
9154,group_element_set,Na-Nb-O-S,Na-Nb-O,0.75,3,4,3,1.78
9191,group_element_set,N-O-Sr-Ti,N-O-Sr,0.75,3,4,3,1.64
9196,group_element_set,Cu-N-O-Ru,Cu-F-N-O-Ru,0.8,4,4,5,1.72
9207,group_element_set,Cs-Ga-N-O,Cs-F-Ga-N-O,0.8,4,4,5,3.52
9212,group_element_set,N-Sn,Ag-N-Sn,0.6666666666666666,2,2,3,1.36
9221,group_element_set,Co-O-Rb,Co-F-O-Rb,0.75,3,3,4,0.92
9238,group_element_set,O-S-Tl-Zn,O-Tl-Zn,0.75,3,4,3,1.22
9240,group_element_set,F-O-Re-Te,F-N-O-Re-Te,0.8,4,4,5,1.84
9242,group_element_set,Cs-Cu-N,Cs-Cu-N-O,0.75,3,3,4,4.08
9254,group_element_set,B-O-S-Tl,B-O-S,0.75,3,4,3,2.2
9277,group_element_set,Ba-Ca-F-O,Ba-Ca-F-N-O,0.8,4,4,5,0.42
9283,group_element_set,Bi-Cr-O,Bi-Cr-F-O,0.75,3,3,4,0.14
9285,group_element_set,As-La-N,As-La-N-O,0.75,3,3,4,2.48
9294,group_element_set,Na-O-Tl,F-Na-O-Tl,0.75,3,3,4,1.84
9296,group_element_set,F-O-Sn-W,F-N-O-Sn-W,0.8,4,4,5,1.58
9307,group_element_set,Ir-O-Sr,F-Ir-O-Sr,0.75,3,3,4,0.7
9312,group_element_set,Ba-Li-O-S,Ba-Li-O,0.75,3,4,3,2.3
9322,group_element_set,Cd-O-S-Zr,Cd-O-S,0.75,3,4,3,2.1
9340,group_element_set,Al-Cd-F-N-O,Al-Cd-N-O,0.8,4,5,4,2.3
9341,group_element_set,Ga-N-O-Sc,F-Ga-N-O-Sc,0.8,4,4,5,1.8
9351,group_element_set,B-F-O-V,B-O-V,0.75,3,4,3,1.12
9352,group_element_set,Ga-N-Na,N-Na,0.6666666666666666,2,3,2,2.14
9353,group_element_set,F-N-Na-O-Os,F-N-O-Os,0.8,4,5,4,3.02
9356,group_element_set,Bi-Cd-O-S,Bi-Cd-O,0.75,3,4,3,1.12
9357,group_element_set,F-Hf-N-O-Te,F-Hf-N-O,0.8,4,5,4,0.82
9376,group_element_set,F-Ir-O-Os,F-Ir-N-O-Os,0.8,4,4,5,1.98
9377,group_element_set,N-Na-O-Sc,F-N-Na-O-Sc,0.8,4,4,5,2.26
9396,group_element_set,La-N-O-Te,F-La-N-O-Te,0.8,4,4,5,0.82
9397,group_element_set,Au-K-N,Au-K-N-O,0.75,3,3,4,4.24
9422,group_element_set,O-Pt-S-W,O-Pt-W,0.75,3,4,3,1.7
9425,group_element_set,Li-N-Zn,Li-N-O-Zn,0.75,3,3,4,2.4
9432,group_element_set,Hf-Nb-O,F-Hf-Nb-O,0.75,3,3,4,0.68
9438,group_element_set,Cs-F-O-Y,Cs-F-N-O-Y,0.8,4,4,5,2.58
9439,group_element_set,Ag-F-La-O,Ag-F-La-N-O,0.8,4,4,5,0.92
9440,group_element_set,Mg-N-O-Si,F-Mg-N-O-Si,0.8,4,4,5,1.22
9465,group_element_set,Ge-N-Te,Ge-N-O-Te,0.75,3,3,4,1.72
9480,group_element_set,Ca-N-O-Te,Ca-N-Te,0.75,3,4,3,2.14
9481,group_element_set,Li-N-Na-O,F-Li-N-Na-O,0.8,4,4,5,2.92
9506,group_element_set,Al-Ca-F-O,Al-Ca-F-N-O,0.8,4,4,5,1.52
9508,group_element_set,As-F-Na-O,As-F-O,0.75,3,4,3,2.16
9519,group_element_set,Al-N-O-Tl,Al-F-N-O-Tl,0.8,4,4,5,1.58
9520,group_element_set,O-Sn-Tl,F-O-Sn-Tl,0.75,3,3,4,1.28
9522,group_element_set,Au-F-N-Nb-O,Au-F-N-O,0.8,4,5,4,2.18
9529,group_element_set,Na-O-Ru,F-Na-O-Ru,0.75,3,3,4,0.68
9535,group_element_set,B-Co-N,B-Co-N-O,0.75,3,3,4,1.78
9536,group_element_set,Cu-O-Pb-S,Cu-O-Pb,0.75,3,4,3,1.16
9538,group_element_set,F-Hf-N-O-Sr,F-Hf-N-O,0.8,4,5,4,0.56
9561,group_element_set,Al-In-N-O,Al-F-In-N-O,0.8,4,4,5,1.7
9572,group_element_set,Cd-F-Hf-O,Cd-F-Hf-N-O,0.8,4,4,5,1.28
9576,group_element_set,O-S-Si-Te,O-S-Si,0.75,3,4,3,1.58
9601,group_element_set,Au-In-O,Au-F-In-O,0.75,3,3,4,1.4
9602,group_element_set,Be-O-Rb-S,Be-O-Rb,0.75,3,4,3,1.92
9607,group_element_set,Cr-F-In-O,Cr-F-In-N-O,0.8,4,4,5,0.2
9608,group_element_set,Hf-K-O,F-Hf-K-O,0.75,3,3,4,0.12
9610,group_element_set,Mo-N-O-Tl,F-Mo-N-O-Tl,0.8,4,4,5,0.46
9614,group_element_set,F-Hg-N-O-Ti,F-Hg-O-Ti,0.8,4,5,4,0.38
9615,group_element_set,Ca-N-Ta,Ca-N-O-Ta,0.75,3,3,4,1.86
9623,group_element_set,Bi-O-Sr,Bi-F-O-Sr,0.75,3,3,4,1.52
9635,group_element_set,F-In-N-O-Re,F-In-O-Re,0.8,4,5,4,1.94
9638,group_element_set,F-N-O-Ru-Tl,F-N-O-Ru,0.8,4,5,4,1.96
9647,group_element_set,O-Tl-Zr,F-O-Tl-Zr,0.75,3,3,4,0.42
9657,group_element_set,Au-Ga-N-O,Au-F-Ga-N-O,0.8,4,4,5,1.64
9694,group_element_set,Ca-F-K-N-O,Ca-F-K-O,0.8,4,5,4,2.66
9722,group_element_set,Li-N-Te,Li-N-O-Te,0.75,3,3,4,2.82
9734,group_element_set,Ca-F-La-N-O,Ca-F-La-O,0.8,4,5,4,1.26
9773,group_element_set,Al-O-S-Y,Al-O-S,0.75,3,4,3,0.62
9781,group_element_set,F-Hg-N-O-Rh,F-Hg-O-Rh,0.8,4,5,4,2.1
9800,group_element_set,Hf-O-S-Zr,Hf-O-S,0.75,3,4,3,0.86
9803,group_element_set,F-N-O-Rh-Ti,F-N-O-Rh,0.8,4,5,4,0.64
9808,group_element_set,F-N-O-Pt,Al-F-N-O-Pt,0.8,4,4,5,1.78
9809,group_element_set,As-F-N-Na-O,As-F-N-O,0.8,4,5,4,2.34
9812,group_element_set,Ca-Ga-N-O,Ca-F-Ga-N-O,0.8,4,4,5,0.82
9826,group_element_set,Bi-F-N-O-Sc,Bi-F-N-O,0.8,4,5,4,1.8
9832,group_element_set,Na-O-Rh,F-Na-O-Rh,0.75,3,3,4,2.5
9835,group_element_set,Ge-N-O-Zn,F-Ge-N-O-Zn,0.8,4,4,5,1.64
9837,group_element_set,Cr-K-N-O,Cr-F-K-N-O,0.8,4,4,5,1.38
9842,group_element_set,N-O-Os-Y,N-O-Os,0.75,3,4,3,1.1
9852,group_element_set,Au-O-Os-S,O-Os-S,0.75,3,4,3,1.72
9861,group_element_set,F-O-Ru-Tl,F-O-Ru,0.75,3,4,3,1.6
9871,group_element_set,Co-F-Mg-N-O,Co-F-Mg-O,0.8,4,5,4,1.26
9888,group_element_set,B-O-S-Ti,B-O-S,0.75,3,4,3,1.22
9903,group_element_set,Ge-N-O-Zn,F-Ge-N-O-Zn,0.8,4,4,5,1.48
9906,group_element_set,B-Fe-N-O,B-Fe-N,0.75,3,4,3,1.78
9908,group_element_set,O-S-Ti-Zn,O-S-Ti,0.75,3,4,3,0.66
9912,group_element_set,Cr-Ga-N,Cr-Ga-N-O,0.75,3,3,4,1.46
9933,group_element_set,Ca-F-K-N-O,Ca-F-K-O,0.8,4,5,4,1.92
9936,group_element_set,B-N-O-Pb,B-N-Pb,0.75,3,4,3,2.74
10000,group_element_set,Ba-Bi-O-S,Ba-Bi-O,0.75,3,4,3,1.9
10009,group_element_set,Bi-Ca-O-S,Bi-Ca-O,0.75,3,4,3,1.14
10019,group_element_set,K-O-Y,F-K-O-Y,0.75,3,3,4,0.68
10020,group_element_set,F-Mo-N-Na-O,F-Mo-N-O,0.8,4,5,4,0.56
10033,group_element_set,Cd-F-O-V,Cd-F-N-O-V,0.8,4,4,5,1.36
10037,group_element_set,Ga-Mo-O,F-Ga-Mo-O,0.75,3,3,4,0.7
10057,group_element_set,Cr-Mn-O,Cr-F-Mn-O,0.75,3,3,4,0.24
10077,group_element_set,F-Mg-O-Sb,F-Mg-N-O-Sb,0.8,4,4,5,0.66
10079,group_element_set,Au-Nb-O-S,Au-Nb-O,0.75,3,4,3,2.1
10084,group_element_set,F-Ga-La-N-O,F-Ga-La-O,0.8,4,5,4,1.32
10087,group_element_set,Hg-Mg-N,Hg-Mg-N-O,0.75,3,3,4,2.54
10088,group_element_set,F-N-Ni-O-Pd,F-N-Ni-O,0.8,4,5,4,1.8
10095,group_element_set,O-Os-Ru,F-O-Os-Ru,0.75,3,3,4,2.16
10096,group_element_set,B-N-Ni-O,B-F-N-Ni-O,0.8,4,4,5,1.66
10103,group_element_set,N-O-Os-Y,N-O-Os,0.75,3,4,3,2.58
10123,group_element_set,Hg-O-Tl,F-Hg-O-Tl,0.75,3,3,4,1.7
10135,group_element_set,F-N-O-Pt-Ru,F-N-O-Ru,0.8,4,5,4,1.8
10138,group_element_set,Al-Au-N-O,Al-Au-N,0.75,3,4,3,2.0
10146,group_element_set,Ag-N-Ta,Ag-N-O-Ta,0.75,3,3,4,1.16
10158,group_element_set,F-O-Ru-Tl,F-O-Ru,0.75,3,4,3,0.64
10160,group_element_set,Be-F-N-O-Rb,Be-F-N-O,0.8,4,5,4,2.1
10163,group_element_set,N-O-Ru-Zn,F-N-O-Ru-Zn,0.8,4,4,5,1.86
10169,group_element_set,B-Cu-N-O,B-Cu-F-N-O,0.8,4,4,5,2.36
10173,group_element_set,Ag-Ir-N-O,Ag-F-Ir-N-O,0.8,4,4,5,1.5
